0,1,2,3,4,5,6,7,8,time
188,2266899968,0,0.023,0.0693,-0.1321,-0.0092,-0.1083,0.0067,1739366648174.2834
189,2434672128,0,0.0,0.0693,-0.1321,-0.0185,-0.0903,0.0067,1739366648184.2852
190,2602444288,0,0.0,0.0462,-0.1321,-0.0092,-0.1083,0.0067,1739366648194.2866
191,2770216448,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0134,1739366648204.288
192,2937988608,0,0.0,0.0231,-0.2643,-0.0092,-0.0993,0.0134,1739366648214.2896
193,3105760768,0,0.0,0.0462,-0.2643,-0.0278,-0.1083,0.0067,1739366648224.291
194,3273532928,0,0.0,0.0693,-0.2643,-0.0185,-0.0993,0.0067,1739366648234.2925
195,3441305088,0,0.0,0.0462,-0.2643,-0.0278,-0.1083,0.0067,1739366648244.294
196,3609077248,0,-0.023,0.0462,-0.1321,-0.0092,-0.1083,0.0067,1739366648254.2957
197,3776849408,0,-0.023,0.0462,-0.1321,-0.0185,-0.0903,0.0067,1739366648264.297
198,3944621568,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0134,1739366648274.2986
199,4112393728,0,0.0,0.0462,-0.2643,-0.0278,-0.1083,0.0067,1739366648284.3
200,4280165888,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0134,1739366648294.3015
201,153036288,0,0.0,0.0462,-0.2643,-0.0185,-0.1083,0.0134,1739366648304.303
202,320808448,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0067,1739366648314.3044
203,488580608,0,0.0,0.0231,-0.2643,-0.0092,-0.0993,0.0067,1739366648324.3062
204,656352768,0,0.0,0.0462,-0.2643,-0.0278,-0.1083,0.0067,1739366648334.3076
205,824124928,0,0.0,0.0231,-0.2643,-0.0092,-0.0993,0.0067,1739366648344.309
206,991897088,0,-0.023,0.0462,-0.2643,-0.0092,-0.0993,0.0134,1739366648354.3105
207,1159669248,0,0.0,0.0231,-0.2643,-0.0092,-0.0993,0.0134,1739366648364.312
208,1327441408,0,0.023,0.0231,-0.2643,-0.0092,-0.0993,0.0134,1739366648374.3135
209,1495213568,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0067,1739366648384.315
210,1662985728,0,0.0,0.0462,-0.2643,-0.0185,-0.1083,0.0134,1739366648394.3167
211,1830757888,0,0.023,0.0231,-0.2643,-0.0092,-0.0993,0.0134,1739366648404.318
212,1998530048,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0067,1739366648414.3196
213,2166302208,0,-0.023,0.0231,-0.2643,-0.0185,-0.1083,0.0134,1739366648424.321
214,2334074368,0,0.0,0.0462,-0.2643,-0.0092,-0.0993,0.0134,1739366648434.3225
