-0.3236,-2.2803,-30.1387
-0.2773,-2.4185,-30.1387
-0.3005,-2.4645,-30.1387
-0.3236,-2.3954,-30.1387
-0.3467,-2.2572,-30.0066
-0.3929,-2.096,-30.0066
-0.3698,-2.073,-29.8744
-0.3698,-2.1881,-29.8744
-0.3929,-2.3263,-30.1387
-0.3236,-2.4185,-30.1387
-0.2542,-2.3724,-30.1387
-0.2773,-2.2342,-30.0066
-0.3236,-2.0499,-30.1387
-0.3467,-1.9117,-30.0066
-0.3698,-1.9808,-29.7422
-0.416,-2.073,-30.0066
-0.3929,-2.2112,-29.8744
-0.3467,-2.2803,-30.0066
-0.3467,-2.2342,-30.0066
-0.3467,-2.1651,-29.8744
-0.416,-2.0499,-30.0066
-0.3698,-2.073,-30.0066
-0.3698,-2.2342,-29.8744
-0.3929,-2.4185,-30.1387
-0.3467,-2.4415,-30.2709
-0.3236,-2.3494,-30.1387
-0.3236,-2.1881,-30.0066
-0.3467,-2.073,-30.0066
-0.416,-2.119,-30.1387
-0.3929,-2.2572,-30.1387
-0.3698,-2.4645,-30.1387
-0.3467,-2.5797,-30.1387
-0.3698,-2.5336,-30.1387
-0.3929,-2.3954,-30.1387
-0.416,-2.3494,-30.0066
-0.416,-2.3724,-30.1387
-0.416,-2.4876,-30.0066
-0.3929,-2.5567,-30.0066
-0.3698,-2.5336,-29.8744
-0.416,-2.3954,-30.0066
-0.4392,-2.3033,-29.8744
-0.4392,-2.2803,-29.8744
-0.416,-2.3724,-29.7422
-0.3698,-2.4415,-29.7422
-0.3467,-2.4415,-29.7422
-0.3929,-2.3033,-29.7422
-0.4392,-2.1881,-29.61
-0.4623,-2.119,-29.7422
-0.4623,-2.2572,-29.7422
-0.4392,-2.3724,-29.61
-0.4392,-2.3954,-29.7422
-0.4392,-2.3494,-29.61
-0.4623,-2.2112,-29.61
-0.4623,-2.0499,-29.7422
-0.4623,-2.0499,-29.7422
-0.4392,-2.119,-29.8744
-0.3467,-2.2342,-29.8744
-0.3698,-2.3033,-29.8744
-0.3698,-2.2572,-29.7422
-0.416,-2.0499,-29.61
-0.4392,-1.9348,-29.61
